molecule_id,smiles,taste
train_1305,C=C(C)C1CCC2(C)C(CC(OC3OCC(O)C(O)C3O)C3C(C(C)(O)CC=CC(C)(C)O)CCC32C)C1(C)CCC(=O)O,6
train_1306,CC(O)C(=O)[O-].CC([O-])C(=O)O.[Ca+2],0
train_1307,COC1C(CO)OC(OC2(CO)OC(CO)C(O)C2O)C(O)C1O,6
train_1308,O=C(O)c1ccccc1C(=O)c1ccc(O)cc1,6
train_1309,CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(=O)C12)C(C)C3=O,7
train_1310,CCOC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,6
train_1311,OCC1OC(OC2C(O)C(O)COC2(O)CO)C(O)C(O)C1O,6
train_1312,O=S(=O)([O-])Nc1ccc(-c2ccccc2)cc1.[Na+],3
train_1313,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C1(O)C(=O)C=CC(C)C,0
train_1314,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,0
train_1315,COc1cc(O)c(CCC(C)(C)O)c2c1C(=O)CC(c1ccc(O)cc1)O2,0
train_1316,OCC1OC(OC2(CO)OC(CF)C(O)C2O)C(O)C(O)C1F,6
train_1317,CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(=O)OC,6
train_1318,CC(=O)OCC(C)C,0
train_1319,O=S(=O)([O-])Nc1ccc(F)c(F)c1.[Na+],3
train_1320,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C3,6
train_1321,CC(C)C(C(=O)O)S(=O)(=O)c1ccc(Cl)cc1Cl,0
train_1322,COC(=O)C(C)NC(=O)C(N)CC(=O)O,6
train_1323,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,0
train_1324,COc1ccc(NS(=O)(=O)[O-])c(OC)c1.[Na+],2
train_1325,COC(=O)c1cccc(CCc2ccc(OC)c(O)c2)c1,7
train_1326,COc1ccc2c(=O)cc(-c3ccc(O)cc3)oc2c1,0
train_1327,O=C([O-])C(=O)O.[K+],2
train_1328,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0
train_1329,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,0
train_1330,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],8
train_1331,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,0
train_1332,CNc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],8
train_1333,CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0
train_1334,S=C(Nc1ccccc1)Nc1ccccc1,0
train_1335,CCCCCCNS(=O)(=O)[O-].[Na+],3
train_1336,CC(C)CCCNS(=O)(=O)[O-].[Na+],3
train_1337,O=c1cc(-c2ccccc2O)oc2cccc(O)c12,0
train_1338,CCCCCC=CCC=CCCCCCCCC(=O)CC(O)COC(C)=O,0
train_1339,OCC1OC(OC2(CCl)OC(CO)C(Cl)C2O)C(O)C(O)C1O,6
train_1340,CCCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,6
train_1341,CCC(C)OC(=O)CC(C)NC(=O)C(N)CC(=O)O,6
train_1342,CON=C(C)C1CC=C(C=NO)CC1,6
train_1343,O=C(O)C(CCO)Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,8
train_1344,COC(=O)C(CNC(=O)C(N)CC(=O)O)C(=O)OC,3
train_1345,CCSCC(NC(=O)C(N)CC(=O)O)C(=O)OC,6
train_1346,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,0
train_1347,O=S(=O)([O-])Nc1nnc(-c2cccc(Br)c2)s1.[Na+],1
train_1348,O=C(O)CCNC(=S)Nc1ccc([N+](=O)[O-])cc1,6
train_1349,COCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,6
train_1350,CC(=O)OCC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,3
train_1351,CCCCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,1
train_1352,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,0
train_1353,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,0
train_1354,COc1cc(O)c(CC2OC2(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,0
train_1355,CC(=O)OCCNC(=O)C(N)CC(=O)O,6
train_1356,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,0
train_1357,CC(C)COC(=O)c1ccccc1O,0
train_1358,CC=CC=CCCC=CC(=O)NCC(C)C,1
train_1359,COC1OC(CCl)C(O)C(O)C1O,7
train_1360,COc1ccc(C(=O)c2ccccc2)cc1,7
train_1361,CCC(COC(C)=O)NC(=O)C(N)CC(=O)O,6
train_1362,NC1(C(=O)O)CCC1,6
train_1363,O=S(=O)([O-])Nc1ccccc1F.[Na+],3
train_1364,C#CCCCCCCCCCCCC(O)CC(O)CO,0
train_1365,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=NC#N)Nc1ccc(C#N)cc1,6
train_1366,CC(C)=CCCC(C)=CCOC(=O)CC(C)C,0
train_1367,Cc1cc(C)nc(NS(=O)(=O)[O-])n1.[Na+],3
train_1368,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,0
train_1369,O=c1nc[nH]c2c1ncn2C1OC(CO)C(O)C1O,0
train_1370,CCCC(C)NS(=O)(=O)[O-].[Na+],1
train_1371,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0
train_1372,NC(N)=NC(N)=Nc1ccccc1,0
train_1373,CC12CCC(CC1=O)C2(C)C,0
train_1374,COc1cc2c(c3c1C(=O)CC(c1ccc(O)cc1)O3)CCC(C)(C)O2,0
train_1375,CCOC(=O)C=Cc1ccc(O)cc1,0
train_1376,CC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,6
train_1377,CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,0
train_1378,CC(C)=CCC(=O)C1(O)C(=O)C(C(=O)CC(C)C)=C(O)C1(O)CC=C(C)C,0
train_1379,CC(Cc1ccc(NS(C)(=O)=O)cc1)NC(=O)C(N)CC(=O)O,0
train_1380,CC(CCC(O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(C)C(O)CC12C,6
train_1381,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,0
train_1382,CSc1ccc(NS(=O)(=O)[O-])cc1.[Na+],0
train_1383,O=Cc1ccccc1OC1OC(CO)C(O)C(O)C1O,0
train_1384,N#Cc1ccc(N=C(NCC(=O)O)NCC23CC4CC(CC(C4)C2)C3)cc1,6
train_1385,C=C(C)C1C2CC3(C)C4(CO4)C4OC4C3(O)C1C(=O)O2,0
train_1386,C=C1CC2OC(=O)C(=C)C2C(O)C=C(C)CCC1O,0
train_1387,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,0
train_1388,CN(CC(=O)O)C(=N)N,0
train_1389,COc1c(O)cc2c(c1O)C(=O)C(O)C(c1ccc(O)c(O)c1)O2,6
train_1390,CC(C)CN(S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],5
train_1391,O=C1C=COS(=O)(=O)N1,6
train_1392,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0
train_1393,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,0
train_1394,COC(C)(CO)C1CC=C(C=NO)CC1,0
train_1395,COCC1=CCC=C(C=NO)C1,3
train_1396,O=C(COc1cccc(C2OCc3ccccc3S2)c1)c1ccc([N+](=O)[O-])cc1,6
train_1397,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,6
train_1398,COc1ccc(C2Oc3ccccc3S2)cc1O,6
train_1399,OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1O,6
train_1400,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C1CCCCC1,6
train_1401,ON=CC1=CC=CCC1,6
train_1402,CC(COc1ccccc1)NC(=O)C(N)CC(=O)O,6
train_1403,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0
train_1404,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
train_1405,COc1ccc(CCc2ccc(OC)c(O)c2)cc1O,7
train_1406,CC(C)OC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,6
train_1407,NC(CCC(=O)O)C(=O)[O-].[Na+],8
train_1408,CCCOC(=O)CC,0
train_1409,CC(C)(Cl)C1CC=C(C=NO)CC1,7
train_1410,COc1ccc(C2OCc3ccccc3O2)cc1OC(=O)Nc1ccc([N+](=O)[O-])cc1,6
train_1411,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,0
train_1412,CC(NC(=O)C(N)CC(=O)O)C(O)c1ccccc1,6
train_1413,C=C1C(=O)OC2C3C(COC(=O)Cc4ccc(O)cc4)=CC(=O)C3=C(C)CC(O)C12,0
train_1414,CC(COC(=O)C1CC1C)NC(=O)C(N)CC(=O)O,6
train_1415,CCCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,6
train_1416,O=P(O)(O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,0
train_1417,COC(=O)CC1c2c(O)cc(O)c(C3c4c(O)cc5c(c4OC(c4ccc(O)cc4)C3O)C3c4c(O)cc(O)cc4OC(c4ccc(O)cc4)(O5)C3O)c2OC(c2ccc(O)cc2)C1O,3
train_1418,CC=Cc1ccc(OC)c(OC)c1,0
train_1419,Cc1cc(N=C(NCC(=O)O)NC(C)c2ccccc2)ccc1C#N,6
train_1420,CC1NC(=O)C(Cc2ccccc2)NC1=O,0
train_1421,CC(=O)OC1CC2OC(=O)C34CC(CCC3C23COC(=O)C3C1(C)C)C(C)C4=O,0
train_1422,COc1ccc(C2Cc3ccccc3C(=O)N2)cc1O,7
train_1423,CCCCCCOC(C)=O,2
train_1424,NC(=O)NCCC(=O)O,7
train_1425,CCCc1c[nH]c(=S)[nH]c1=O,0
train_1426,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1.[Na+],2
train_1427,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,6
train_1428,COC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O,0
train_1429,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,0
train_1430,CCC(C(=O)O)S(=O)(=O)c1ccccc1,6
train_1431,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,0
train_1432,CCCCC(N)C(=O)O,0
train_1433,O=C(O)C1CCCN1,6
train_1434,CCOC(=O)C=Cc1ccc(O)c(O)c1,0
train_1435,Cc1ccc(S(=O)(=O)C2(C(=O)O)CCCC2)cc1,3
train_1436,CC1CCC(C(C)C2CCC3C4=CC(=O)C5CC(OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC32C)OC1OC1OC(C)C(O)C(O)C1O,6
train_1437,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)cc1O,0
train_1438,COc1ccc(C2NC(=O)c3ccccc3O2)cc1O,7
train_1439,CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,6
train_1440,CCCCCC=CCC=CCC=CCCCCC(=O)O,2
train_1441,O=C1C2CCCN2C(=O)C2CCCN12,0
train_1442,CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,6
train_1443,CC1CCC(C(C)C)C(OC(=O)CCC(=O)O)C1,1
train_1444,OCC(O)C(O)C(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(O)CO,6
train_1445,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(C)C(O)C(OC)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,6
train_1446,COc1ccc(C(=O)c2ccccc2C(=O)O)cc1,6
train_1447,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
train_1448,O=S(=O)([O-])Nc1ccc(F)c(Cl)c1.[Na+],3
train_1449,CCOC(=O)c1cccc(NS(=O)(=O)[O-])c1.[Na+],0
train_1450,COc1ccc(CCC(=O)c2ccccc2O)cc1O,6
train_1451,CC(C)CCCNC(=O)C(N)CC(=O)O,7
train_1452,O=S(=O)([O-])Nc1ccc(Cl)c(Cl)c1.[Na+],3
train_1453,CC1CCCCC1(C(=O)O)S(=O)(=O)c1ccccc1,3
train_1454,CCC(C)C(=O)C1=C(O)C(O)(C(=O)C=CC(C)(C)O)C(CC=C(C)C)C1=O,0
train_1455,COc1ccc2c(c1)C(=O)NS2(=O)=O,0
train_1456,CC(C)=CCCC(C)=CCO,0
train_1457,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)OC=C2C(=O)OCCC21,0
train_1458,CCNC(=O)CCC(N)C(=O)O,8
train_1459,CC(C)CCC(C)NS(=O)(=O)[O-].[Na+],3
train_1460,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,0
train_1461,CCCOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0
train_1462,CSCCC(NC(=O)CCC(N)C(=O)O)C(=O)O,8
train_1463,CCC1(CC)C(=O)CCNC1=O,0
train_1464,CCC=C(C)CC=NO,2
train_1465,CC=Cc1cc(OC)ccc1OC(=O)C(C)CC,0
train_1466,CSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1C.[Na+].[Na+],8
train_1467,NC(=O)Nc1ccc([N+](=O)[O-])cc1,7
train_1468,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,0
train_1469,N#Cc1ccc(NC(=O)N(CCC(=O)O)Cc2ccccc2)cc1,0
train_1470,CC(C)(C)NS(=O)(=O)[O-].[Na+],3
train_1471,COc1ccc(CCc2cccc(O)c2)cc1O,7
train_1472,CCCc1csc(NS(=O)(=O)[O-])n1.[Na+],6
train_1473,COc1cc(O)c(CCC(C)(C)OC)c2c1C(=O)CC(c1ccc(O)cc1)O2,0
train_1474,CC(O)(CO)C1CC=CCC1,0
train_1475,COC(=O)C(CCC(C)C)NC(=O)C(N)CC(=O)O,6
train_1476,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],6
train_1477,CC(C)CC(N)C(=O)O,6
train_1478,CCOC(=O)c1cc(O)c(O)c(O)c1,0
train_1479,COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,6
train_1480,[Br-].[Br-].[Sr+2],2
train_1481,CCOC(=O)c1cc(OC)c(O)c(OC)c1,0
train_1482,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl,0
train_1483,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CC(C)CC(C)(C)C1,6
train_1484,CCCCOC(=O)c1ccccc1NS(=O)(=O)[O-].[Na+],0
train_1485,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(CO)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,6
train_1486,COC(=O)C1OC(OC2C(OC3CCC45CC46CCC4(C)C(C(C)C7CC=C(C)C(=O)O7)CCC4(C)C6CCC5C3(C)C(=O)OC)OC(CO)C(O)C2O)C(O)C(O)C1O,3
train_1487,CC1OC(OC2C(Oc3cc(O)c(C(=O)CCc4ccccc4)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,7
train_1488,COc1ccc(C2OCc3ccccc3S2)cc1S,6
train_1489,C=C1C(=O)C23CC1CCC2C12COC(O)C1C(C)(C)C(O)CC2OC3=O,0
train_1490,COC(=O)c1ccc(NC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1,6
train_1491,C[N+](C)(C)CCCCC[N+](C)(C)C.[Br-].[Br-],0
train_1492,NC(Cc1c[nH]c2ccccc12)C(=O)N1CCCC1C(=O)O,0
train_1493,O=C(O)CCS(=O)(=O)c1ccccc1,0
train_1494,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,0
train_1495,Cc1ccc(S(=O)(=O)CCC(=O)O)cc1,0
train_1496,CC1CCN(NS(=O)(=O)[O-])CC1.[Na+],3
train_1497,Nc1cccc(NS(=O)(=O)[O-])c1.[Na+],3
train_1498,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0
train_1499,O=C(O)CC(=O)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0
train_1500,COc1ccc(C(=O)c2ccccc2C(=O)O)c(OC)c1,0
train_1501,NCC(=O)NC(Cc1ccccc1)C(=O)O,0
train_1502,CC(C)COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,6
train_1503,CCCC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,6
train_1504,CC1=C2C3OC(=O)C(C)C3C(O)CC2(C)C=CC1=O,0
train_1505,COC1(CO)OC(CO)C(O)C1O,3
train_1506,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,0
train_1507,COc1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,7
train_1508,CC(C)c1cc2c(c(O)c1O)C13CCCC(C)(C)C1CC2OC3=O,0
train_1509,O=S(=O)([O-])Nc1cnc(Cl)cn1.[Na+],3
train_1510,CS(C)=O,0
train_1511,CCN1C(=O)c2cccc([N+](=O)[O-])c2S1(=O)=O,7
train_1512,Cc1nc(S)c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2n1.[Na+].[Na+],8
train_1513,CCCCCNS(=O)(=O)[O-].[Na+],3
train_1514,Cc1ccc2oc(=O)ccc2c1,0
train_1515,C=C(C)CCCC(C)CCOC=O,2
train_1516,CC1=CC=C(C(C)C)CC1,0
train_1517,CC1C(=O)C23CC1CC(=O)C2C12COC(=O)C1C(C)(C)CCC2OC3=O,7
train_1518,CC1=CC(=O)NS(=O)(=O)O1,6
train_1519,C=C(C)CCc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O,0
train_1520,Cc1cccc(C(C)C)c1NS(=O)(=O)[O-].[Na+],3
train_1521,O=C(O)CNC(=Nc1cccc(Cl)c1)NS(=O)(=O)c1ccccc1,6
train_1522,N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCC2)cc1,6
train_1523,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0
train_1524,COc1ccc(CCc2ccccc2C)cc1O,6
train_1525,OCC1(OC2OC(CCl)C(O)C(O)C2O)OC(CCl)C(O)C1O,7
train_1526,CNC(N)=S,0
train_1527,O=[N+]([O-])c1ccc2nc(NS(=O)(=O)[O-])sc2c1.[Na+],0
train_1528,CCCC(CC)(C(=O)O)S(=O)(=O)c1ccccc1,3
train_1529,COc1ccc(CCc2ccc3c(c2)OCO3)cc1O,6
train_1530,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,0
train_1531,CCCCCCC(C)NC(=O)C(N)CC(=O)O,6
train_1532,CC(=O)OC1CC=C(C)C(OC(C)=O)CC2C(C=C1C)OC(=O)C2C,0
train_1533,COc1ccc(CNc2ccccc2)cc1O,6
train_1534,O=S(=O)([O-])Nc1nnc(CCc2ccccc2)s1.[Na+],3
train_1535,COc1ccc(C(=O)Nc2ccccc2)cc1O,7
train_1536,COc1ccc(C2OCc3ccccc3S2)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1O,7
train_1537,COc1ccc(CCc2ccc(Br)cc2)cc1O,7
train_1538,O=S(=O)([O-])NC1CCCCSCC1.[Na+],3
train_1539,CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,6
train_1540,NC(CCC(=O)O)C(=O)[O-].NC(CCC(=O)O)C(=O)[O-].[Ca+2],8
train_1541,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)C1(O)C(=O)C=CC(C)(C)O,0
train_1542,CCOC(=O)CCSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],8
train_1543,O=S(=O)([O-])Nc1cccc(Cl)c1Cl.[Na+],3
train_1544,OCC1OCC(O)C(O)C1O,6
train_1545,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C3,6
train_1546,N#Cc1ccc(NC(=S)NC(CC(=O)O)c2ccccc2)cc1,6
train_1547,O=S(=O)([O-])[O-].[Mg+2],0
train_1548,CC(C)=CCC12CC3C(CC(C(C)(C)OO)C3(C)C)(C1=O)C(O)=C(C(=O)CC(C)C)C2=O,0
train_1549,CCc1ccc(S(=O)(=O)C(C(=O)O)C(C)C)cc1,6
train_1550,CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,6
train_1551,CC1(C)CC1(C(=O)O)S(=O)(=O)c1ccccc1,6
train_1552,CC(C)CC1NC(=O)CNC1=O,0
train_1553,COc1ccc(C2Cc3ccccc3C(=O)O2)cc1O,6
train_1554,CC1CCC(NS(=O)(=O)[O-])C1.[Na+],6
train_1555,CC(C)(C)c1csc(NS(=O)(=O)[O-])n1.[Na+],0
train_1556,CC(C)OCCCN(S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],7
train_1557,CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3=O)C1CC(O)CC21CO1,0
